aggregateType,sourceFile,sourceRow,query,clicks,impressions,ctrPercent,position,priority,classifications,cluster,service,city,suggestedPrimaryRoute,relationStatus,relationBasis,recommendedAction
QUERY,Suchanfragen.csv,248,umzugsservice,0,7,0,3.14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,249,24 stunden reinigung düsseldorf,0,7,0,3.57,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,250,umzugsunternehmen,0,7,0,3.57,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,251,reinigungskräfte düsseldorf,0,7,0,3.86,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,252,entsorgung düsseldorf,0,7,0,6.71,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,253,firma düsseldorf,0,7,0,7.14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,254,haushaltsauflösung düsseldorf,0,7,0,7.86,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,255,umzüge schierling,0,7,0,8.29,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,256,gewerbliche reinigung,0,7,0,8.86,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,257,putzfirmen in düsseldorf,0,7,0,10.86,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,258,rückfahrt,0,7,0,11.29,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,259,unterhaltsreinigungen düsseldorf,0,7,0,11.29,P1,NEW_OR_LOW_DATA,duesseldorf-maintenance-cleaning,unterhaltsreinigung,duesseldorf,/duesseldorf/unterhaltsreinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,260,internationale umzüge preise,0,7,0,11.57,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,261,reinigung nach entrümpelung landshut,0,7,0,12.43,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,262,unterhaltsreinigung dusseldorf,0,7,0,14.57,P1,NEW_OR_LOW_DATA,duesseldorf-maintenance-cleaning,unterhaltsreinigung,duesseldorf,/duesseldorf/unterhaltsreinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,263,professionelle praxisreinigung düsseldorf,0,7,0,16.14,P1,NEW_OR_LOW_DATA,duesseldorf-practice-cleaning,praxisreinigung,duesseldorf,/duesseldorf/praxisreinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,264,gebäudereinigungsunternehmen düsseldorf,0,7,0,17.71,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,265,geruchsneutralisation nach fäkalien düsseldorf,0,7,0,18,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,266,desinfektion arztpraxis düsseldorf,0,7,0,19.43,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,267,termin fassadenreinigung,0,7,0,21.86,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,268,praxisauflösung düsseldorf,0,7,0,29.43,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,269,treppenhausreinigung regensburg,0,7,0,36.43,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,270,zuverlässige büroreiniger in düsseldorf,0,7,0,61,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,271,house cleaning,0,6,0,2.17,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,272,büroumzug schweinfurt,0,6,0,3.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,273,umzugsfirma,0,6,0,4.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,274,verkehrsmittelreinigung düsseldorf,0,6,0,5.5,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,275,düsseldorf treppenreinigung,0,6,0,6.67,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,276,professionelle glasreinigung,0,6,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,277,entrümpelung carlstadt,0,6,0,8.17,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,278,commercial cleaning,0,6,0,8.33,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,279,wohnungsreinigung,0,6,0,12.67,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,280,entrümpelungsfirma düsseldorf,0,6,0,12.83,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,281,desinfektion büro düsseldorf,0,6,0,13.67,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,282,arztpraxis reinigung regensburg,0,6,0,15,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,283,erledigungsservice,0,6,0,18,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,284,apartment düsseldorf mit wöchentlicher reinigung,0,6,0,28.17,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,285,wohnung putzen münchen,0,6,0,33.67,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,286,reinigung in regensburg,0,6,0,33.83,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,287,putzfirma generic trades trade,0,6,0,35.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,288,gebäudereiniger regensburg,0,6,0,43.67,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,289,wohnung aufräumen lassen,0,6,0,51.67,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,290,"räumungsarbeiten mit kleineren reparaturen für privatkunden in konstanz und 
umgebung",0,6,0,67.33,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,291,professional packing and moving,0,5,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,292,dienstleistung düsseldorf,0,5,0,1.2,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,293,cleaning duesseldorf,0,5,0,1.8,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,294,putzfirma in der nähe,0,5,0,6.4,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,295,reinigung,0,5,0,6.4,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,296,wohnung putzen lassen,0,5,0,6.6,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,297,fahrzeugtransport,0,5,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,298,fensterreinigung für gewerbe,0,5,0,8.6,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,299,düsseldorf unternehmen,0,5,0,9,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,300,reinigungsservice büro düsseldorf,0,5,0,11,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,301,seniorenumzug fürth,0,5,0,11.2,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,302,umzug abensberg,0,5,0,11.2,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,303,wohnung reinigen lassen,0,5,0,11.2,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,304,umzug münchen schwabing,0,5,0,11.4,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,305,internationale umzugsfirmen,0,5,0,16.4,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,306,desinfektionsreinigung düsseldorf,0,5,0,16.8,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,307,büro reinigen düsseldorf,0,5,0,17.6,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,308,angebot prüfen lassen,0,5,0,18.8,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,309,desinfektion wohnung nach krankheit düsseldorf,0,5,0,19.4,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,310,fensterreinigung düsseldorf preise,0,5,0,23,P1,NEW_OR_LOW_DATA,duesseldorf-window-cleaning,fensterreinigung,duesseldorf,/duesseldorf/fensterreinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,311,günstige entrümpelungshelfer mit reinigungsdiensten in swisttal und umgebung,0,5,0,35.8,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,312,reinigung angebot schreiben,0,5,0,42.8,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,313,angebot gebäudereinigung,0,5,0,47.8,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,314,reinigungsservice regensburg,0,5,0,52.6,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
